Datetime,Open,High,Low,Close,Adj Close,Volume
2021-11-03 09:30:00-04:00,150.59800720214844,150.9510955810547,149.85000610351562,150.7100067138672,150.7100067138672,5682459
2021-11-03 09:45:00-04:00,150.75,150.89999389648438,150.44000244140625,150.72000122070312,150.72000122070312,2569474
2021-11-03 10:00:00-04:00,150.72999572753906,150.80819702148438,150.3623046875,150.5500030517578,150.5500030517578,1782482
2021-11-03 10:15:00-04:00,150.5449981689453,150.82000732421875,150.5,150.61500549316406,150.61500549316406,1499438
2021-11-03 10:30:00-04:00,150.6199951171875,150.63999938964844,150.27000427246094,150.3708038330078,150.3708038330078,1318991
2021-11-03 10:45:00-04:00,150.3708038330078,150.5,150.1103057861328,150.26840209960938,150.26840209960938,1581795
2021-11-03 11:00:00-04:00,150.26499938964844,150.52870178222656,150.16000366210938,150.5,150.5,1324402
2021-11-03 11:15:00-04:00,150.5,150.5500030517578,150.3000030517578,150.36000061035156,150.36000061035156,1125469
2021-11-03 11:30:00-04:00,150.35499572753906,150.52999877929688,150.27000427246094,150.52499389648438,150.52499389648438,857479
2021-11-03 11:45:00-04:00,150.52499389648438,150.5800018310547,150.4499969482422,150.51499938964844,150.51499938964844,861287
2021-11-03 12:00:00-04:00,150.50999450683594,150.60000610351562,150.42999267578125,150.531005859375,150.531005859375,871456
2021-11-03 12:15:00-04:00,150.53819274902344,150.6300048828125,150.52000427246094,150.55999755859375,150.55999755859375,990486
2021-11-03 12:30:00-04:00,150.57000732421875,150.6999969482422,150.52999877929688,150.66000366210938,150.66000366210938,796158
2021-11-03 12:45:00-04:00,150.65870666503906,150.69000244140625,150.35000610351562,150.37950134277344,150.37950134277344,758751
2021-11-03 13:00:00-04:00,150.3800048828125,150.39999389648438,150.22999572753906,150.31500244140625,150.31500244140625,800686
2021-11-03 13:15:00-04:00,150.3199005126953,150.3800048828125,150.24000549316406,150.32000732421875,150.32000732421875,612360
2021-11-03 13:30:00-04:00,150.3101043701172,150.4499969482422,150.30270385742188,150.38999938964844,150.38999938964844,617552
2021-11-03 13:45:00-04:00,150.39199829101562,150.39999389648438,150.19000244140625,150.36000061035156,150.36000061035156,1182477
2021-11-03 14:00:00-04:00,150.3699951171875,150.99000549316406,150.2100067138672,150.47999572753906,150.47999572753906,3324198
2021-11-03 14:15:00-04:00,150.5,150.8800048828125,150.41000366210938,150.84500122070312,150.84500122070312,1423376
2021-11-03 14:30:00-04:00,150.8498992919922,151.07000732421875,150.6199951171875,151.02099609375,151.02099609375,2051315
2021-11-03 14:45:00-04:00,151.0200958251953,151.41000366210938,151.0200958251953,151.22000122070312,151.22000122070312,2325553
2021-11-03 15:00:00-04:00,151.22000122070312,151.3300018310547,151.0399932861328,151.27000427246094,151.27000427246094,1877867
2021-11-03 15:15:00-04:00,151.27000427246094,151.4949951171875,151.2100067138672,151.49000549316406,151.49000549316406,1645314
2021-11-03 15:30:00-04:00,151.49000549316406,151.75999450683594,151.3699951171875,151.6999969482422,151.6999969482422,2279341
