Datetime,Open,High,Low,Close,Adj Close,Volume
2021-11-03 09:30:00-04:00,214.1300048828125,230.3800048828125,214.1199951171875,228.26499938964844,228.26499938964844,1196859
2021-11-03 09:45:00-04:00,227.91000366210938,239.49000549316406,224.0399932861328,238.54119873046875,238.54119873046875,1362208
2021-11-03 10:00:00-04:00,238.4801025390625,255.69000244140625,235.4499969482422,238.48989868164062,238.48989868164062,2641512
2021-11-03 10:15:00-04:00,238.13209533691406,242.75990295410156,230.57000732421875,233.60000610351562,233.60000610351562,892256
2021-11-03 10:30:00-04:00,233.9799041748047,239.3000030517578,223.92999267578125,226.13499450683594,226.13499450683594,803640
2021-11-03 10:45:00-04:00,226.0,231.22000122070312,224.00010681152344,228.94459533691406,228.94459533691406,455543
2021-11-03 11:00:00-04:00,228.625,230.33999633789062,223.1999969482422,226.83990478515625,226.83990478515625,258007
2021-11-03 11:15:00-04:00,226.8699951171875,233.9499053955078,225.07000732421875,232.25,232.25,320376
2021-11-03 11:30:00-04:00,232.24000549316406,232.45989990234375,224.11000061035156,226.5198974609375,226.5198974609375,277919
2021-11-03 11:45:00-04:00,226.47000122070312,227.66000366210938,219.5500030517578,220.60000610351562,220.60000610351562,326898
2021-11-03 12:00:00-04:00,220.4499969482422,220.4499969482422,208.25010681152344,213.97999572753906,213.97999572753906,626754
2021-11-03 12:15:00-04:00,213.8000030517578,218.72000122070312,211.11000061035156,213.78990173339844,213.78990173339844,315937
2021-11-03 12:30:00-04:00,213.36000061035156,215.82000732421875,212.50010681152344,214.17999267578125,214.17999267578125,119649
2021-11-03 12:45:00-04:00,214.38999938964844,217.67990112304688,214.14999389648438,215.875,215.875,124622
2021-11-03 13:00:00-04:00,215.32000732421875,217.3800048828125,210.4990997314453,211.21600341796875,211.21600341796875,167236
2021-11-03 13:15:00-04:00,211.02000427246094,213.49000549316406,211.01010131835938,211.47999572753906,211.47999572753906,77819
2021-11-03 13:30:00-04:00,211.57240295410156,213.85989379882812,211.4550018310547,212.02999877929688,212.02999877929688,49279
2021-11-03 13:45:00-04:00,212.22129821777344,212.42999267578125,209.56399536132812,210.9199981689453,210.9199981689453,139635
2021-11-03 14:00:00-04:00,210.9250030517578,215.36990356445312,210.6750030517578,213.4199981689453,213.4199981689453,108818
2021-11-03 14:15:00-04:00,213.61990356445312,215.99989318847656,213.35000610351562,215.86000061035156,215.86000061035156,88883
2021-11-03 14:30:00-04:00,215.59120178222656,215.97999572753906,214.4499969482422,215.57000732421875,215.57000732421875,42621
2021-11-03 14:45:00-04:00,215.36000061035156,220.38999938964844,215.14999389648438,218.27000427246094,218.27000427246094,177417
2021-11-03 15:00:00-04:00,218.39999389648438,218.77999877929688,213.7801055908203,214.87339782714844,214.87339782714844,126784
2021-11-03 15:15:00-04:00,214.58009338378906,215.4279022216797,212.5500030517578,213.17999267578125,213.17999267578125,81130
2021-11-03 15:30:00-04:00,213.5,217.66000366210938,213.33009338378906,217.06590270996094,217.06590270996094,143200
2021-11-03 15:45:00-04:00,217.07679748535156,220.22999572753906,217.0050048828125,218.58999633789062,218.58999633789062,246187
2021-11-04 09:30:00-04:00,226.0,228.97000122070312,215.5399932861328,217.03419494628906,217.03419494628906,571985
2021-11-04 09:45:00-04:00,217.0,217.8800048828125,211.5500030517578,214.30039978027344,214.30039978027344,261056
2021-11-04 10:00:00-04:00,214.5800018310547,219.9499053955078,213.86000061035156,217.8000030517578,217.8000030517578,166924
2021-11-04 10:15:00-04:00,217.75,219.44000244140625,215.1199951171875,215.58999633789062,215.58999633789062,96401
2021-11-04 10:30:00-04:00,215.65499877929688,216.9842071533203,214.75,216.4600067138672,216.4600067138672,69528
2021-11-04 10:45:00-04:00,216.5399932861328,219.6300048828125,216.4499969482422,218.1750030517578,218.1750030517578,101274
2021-11-04 11:00:00-04:00,218.1750030517578,223.9199981689453,218.0,223.0,223.0,186181
2021-11-04 11:15:00-04:00,222.4600067138672,224.5399932861328,219.9600067138672,220.5,220.5,159600
2021-11-04 11:30:00-04:00,220.50999450683594,221.75,218.77999877929688,220.92999267578125,220.92999267578125,78710
2021-11-04 11:45:00-04:00,221.2100067138672,223.0,219.77000427246094,222.14999389648438,222.14999389648438,76890
2021-11-04 12:00:00-04:00,222.14500427246094,225.60000610351562,221.58999633789062,223.4967041015625,223.4967041015625,121365
